"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","IRL","Ireland","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",84.90707,,
"PRINTO01","Production of total industry sa, Index","IRL","Ireland","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",97.2081,,
"PRINTO01","Production of total industry sa, Index","IRL","Ireland","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",110.9092,,
"PRINTO01","Production of total industry sa, Index","IRL","Ireland","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",94.60789,,
"PRINTO01","Production of total industry sa, Index","IRL","Ireland","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",89.90749,,
"PRINTO01","Production of total industry sa, Index","IRL","Ireland","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",89.90749,,
"PRMNTO01","Production in total manufacturing sa, Index","IRL","Ireland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",93.69219,,
"PRMNTO01","Production in total manufacturing sa, Index","IRL","Ireland","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",95.79202,,
"PRMNTO01","Production in total manufacturing sa, Index","IRL","Ireland","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",114.7904,,
"PRMNTO01","Production in total manufacturing sa, Index","IRL","Ireland","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",97.39188,,
"PRMNTO01","Production in total manufacturing sa, Index","IRL","Ireland","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",83.49304,,
"PRMNTO01","Production in total manufacturing sa, Index","IRL","Ireland","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",96.092,,
"PRMNTO01","Production in total manufacturing sa, Index","IRL","Ireland","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",110.3908,,
"PRMNTO01","Production in total manufacturing sa, Index","IRL","Ireland","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",93.29223,,
"PRMNTO01","Production in total manufacturing sa, Index","IRL","Ireland","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",88.39263,,
"PRMNTO01","Production in total manufacturing sa, Index","IRL","Ireland","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",88.49262,,
"SLRTTO01","Total retail trade (Volume) sa, Index","IRL","Ireland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",119.7,,
"SLRTTO01","Total retail trade (Volume) sa, Index","IRL","Ireland","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",118.8,,
"SLRTTO01","Total retail trade (Volume) sa, Index","IRL","Ireland","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",104,,
"SLRTTO01","Total retail trade (Volume) sa, Index","IRL","Ireland","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",66.8,,
"SLRTTO01","Total retail trade (Volume) sa, Index","IRL","Ireland","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",88.4,,
"SLRTTO01","Total retail trade (Volume) sa, Index","IRL","Ireland","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",122.6,,
"SLRTTO01","Total retail trade (Volume) sa, Index","IRL","Ireland","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",128.3,,
"SLRTTO01","Total retail trade (Volume) sa, Index","IRL","Ireland","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",129.7,,
"SLRTTO01","Total retail trade (Volume) sa, Index","IRL","Ireland","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",132.4,,
"SLRTTO01","Total retail trade (Volume) sa, Index","IRL","Ireland","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",131.4,,
"SLRTCR03","Passenger car registrations sa, Index","IRL","Ireland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",84.94643,,
"SLRTCR03","Passenger car registrations sa, Index","IRL","Ireland","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",84.13066,,
"SLRTCR03","Passenger car registrations sa, Index","IRL","Ireland","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",64.24072,,
"SLRTCR03","Passenger car registrations sa, Index","IRL","Ireland","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",9.609108,,
"SLRTCR03","Passenger car registrations sa, Index","IRL","Ireland","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",16.32459,,
"SLRTCR03","Passenger car registrations sa, Index","IRL","Ireland","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",50.63265,,
"SLRTCR03","Passenger car registrations sa, Index","IRL","Ireland","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",73.79683,,
"SLRTCR03","Passenger car registrations sa, Index","IRL","Ireland","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",97.69159,,
"SLRTCR03","Passenger car registrations sa, Index","IRL","Ireland","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",125.8767,,
"SLRTCR03","Passenger car registrations sa, Index","IRL","Ireland","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",130.9876,,
"SLRTCR03","Passenger car registrations sa, Index","IRL","Ireland","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2010_100","2010=100",84.54373,,
"PRINTO01","Production of total industry sa, Index","ITA","Italy","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",104.6913,,
"PRINTO01","Production of total industry sa, Index","ITA","Italy","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",103.3914,,
"PRINTO01","Production of total industry sa, Index","ITA","Italy","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",74.49379,,
"PRINTO01","Production of total industry sa, Index","ITA","Italy","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",59.59504,,
"PRINTO01","Production of total industry sa, Index","ITA","Italy","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",84.29298,,
"PRINTO01","Production of total industry sa, Index","ITA","Italy","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",91.29239,,
"PRINTO01","Production of total industry sa, Index","ITA","Italy","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",98.19182,,
"PRINTO01","Production of total industry sa, Index","ITA","Italy","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",105.1912,,
"PRINTO01","Production of total industry sa, Index","ITA","Italy","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",99.79169,,
"PRINTO01","Production of total industry sa, Index","ITA","Italy","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",101.0916,,
"PRMNTO01","Production in total manufacturing sa, Index","ITA","Italy","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",105.2912,,
"PRMNTO01","Production in total manufacturing sa, Index","ITA","Italy","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",104.0913,,
"PRMNTO01","Production in total manufacturing sa, Index","ITA","Italy","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",72.89393,,
"PRMNTO01","Production in total manufacturing sa, Index","ITA","Italy","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",56.69527,,
"PRMNTO01","Production in total manufacturing sa, Index","ITA","Italy","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",83.09308,,
"PRMNTO01","Production in total manufacturing sa, Index","ITA","Italy","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",90.69244,,
"PRMNTO01","Production in total manufacturing sa, Index","ITA","Italy","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",98.79177,,
"PRMNTO01","Production in total manufacturing sa, Index","ITA","Italy","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",105.1912,,
"PRMNTO01","Production in total manufacturing sa, Index","ITA","Italy","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",99.99167,,
"PRMNTO01","Production in total manufacturing sa, Index","ITA","Italy","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",101.3915,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ITA","Italy","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",101.1,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ITA","Italy","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",101.4,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ITA","Italy","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",77.8,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ITA","Italy","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",68.8,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ITA","Italy","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",86.2,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ITA","Italy","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",98.3,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ITA","Italy","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",90.7,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ITA","Italy","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",100.9,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ITA","Italy","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",100.7,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ITA","Italy","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",100.1,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",99.79169,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",99.39172,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",95.79202,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",87.19273,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",79.59337,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",81.29323,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",87.29272,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",89.29256,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",92.09232,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",95.09208,,
"PRMNTO01","Production in total manufacturing sa, Index","JPN","Japan","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",99.89168,,
"PRMNTO01","Production in total manufacturing sa, Index","JPN","Japan","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",99.6917,,
"PRMNTO01","Production in total manufacturing sa, Index","JPN","Japan","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",95.79202,,
"PRMNTO01","Production in total manufacturing sa, Index","JPN","Japan","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",86.3928,,
"PRMNTO01","Production in total manufacturing sa, Index","JPN","Japan","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",78.69344,,
"PRMNTO01","Production in total manufacturing sa, Index","JPN","Japan","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",80.29331,,
"PRMNTO01","Production in total manufacturing sa, Index","JPN","Japan","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",87.19273,,
"PRMNTO01","Production in total manufacturing sa, Index","JPN","Japan","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",88.09266,,
"PRMNTO01","Production in total manufacturing sa, Index","JPN","Japan","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",91.59237,,
"PRMNTO01","Production in total manufacturing sa, Index","JPN","Japan","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",94.99208,,
"PRENTO01","Production of total energy sa, Index","JPN","Japan","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",95.40795,,
"PRENTO01","Production of total energy sa, Index","JPN","Japan","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",97.90816,,
"PRENTO01","Production of total energy sa, Index","JPN","Japan","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",97.00809,,
"PRENTO01","Production of total energy sa, Index","JPN","Japan","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",98.10818,,
"PRENTO01","Production of total energy sa, Index","JPN","Japan","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",92.30769,,
"PRENTO01","Production of total energy sa, Index","JPN","Japan","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",97.60813,,
"PRENTO01","Production of total energy sa, Index","JPN","Japan","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",88.8074,,
"PRENTO01","Production of total energy sa, Index","JPN","Japan","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",101.7085,,
"PRENTO01","Production of total energy sa, Index","JPN","Japan","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",101.2084,,
"PRENTO01","Production of total energy sa, Index","JPN","Japan","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",96.008,,
"SLRTTO01","Total retail trade (Volume) sa, Index","JPN","Japan","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",100.4081,,
"SLRTTO01","Total retail trade (Volume) sa, Index","JPN","Japan","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",101.0953,,
"SLRTTO01","Total retail trade (Volume) sa, Index","JPN","Japan","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",96.58136,,
"SLRTTO01","Total retail trade (Volume) sa, Index","JPN","Japan","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",87.06063,,
